resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_4c70a54b,PHYSICS,CBSE,Physics,Class 10,Medium,text,20,https://kumarsir34.wordpress.com/wp-content/uploads/2019/04/physics-class-x-reference-study-material.pdf
res_a98c7e9e,10 LIGHT REFLECTION & REFRACTION - Cloudfront.net,CBSE,Physics,Class 10,Medium,text,28,https://d2n7zouke881gi.cloudfront.net/CBSE+Class+10+notes/Science/pdf/10_science_notes_10+Light_Reflection_and_Refraction_1.pdf
res_45cacc81,Chemical Reactions and Equations🔥| CLASS 10 Science | Complete Chapter | Prashant Kirad,CBSE,Chemistry,Class 10,Advanced,video,32,https://www.youtube.com/watch?v=gQ-X9wV8TXQ&pp=ygUwQ0JTRSBDbGFzcyAxMCBDaGVtaXN0cnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_3b9bf12d,carbon and its compounds Full Chapter in Animation | Class 10th chapter 5 |CBSE Syllabus |  NCERT,CBSE,Chemistry,Class 10,Advanced,video,27,https://www.youtube.com/watch?v=FDW4q366dH8&pp=ygUwQ0JTRSBDbGFzcyAxMCBDaGVtaXN0cnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_ec783205,class-10th-science-revision-paper.pdf,CBSE,Chemistry,Class 10,Beginner,text,15,https://www.miteshrathiclasses.com/web_components/pdf/class-10th-science-revision-paper.pdf
res_34668345,Chemical Reactions and Equations,CBSE,Chemistry,Class 10,Medium,text,10,https://cdn1.byjus.com/wp-content/uploads/2021/11/CBSE-Class-10-Science-Chemical-Reactions-and-Equations-Study-Notes.pdf
res_fa8e9aa7,Life processes Full chapter | class 10 Animated video | 10th BIOLOGY | ncert #science | Chapter 7,CBSE,Biology,Class 10,Beginner,video,22,https://www.youtube.com/watch?v=JzihOwFW3gI&pp=ygUuQ0JTRSBDbGFzcyAxMCBCaW9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_f878db0b,CBSE Class 10 Science Revision Notes CHAPTER,CBSE,Biology,Class 10,Beginner,text,11,https://d2n7zouke881gi.cloudfront.net/CBSE+Class+10+notes/Science/pdf/10_science_notes_06+Life_Processes_1.pdf
res_9e892d91,Life Processes,CBSE,Biology,Class 10,Beginner,text,28,https://cdn1.byjus.com/wp-content/uploads/2021/11/CBSE-Class-10-Life-Processes-Study-Notes.pdf
res_29145c3c,The Rise of Nationalism in Europe class 10 Full chapter in animation | Gradebooster,CBSE,History,Class 10,Beginner,video,34,https://www.youtube.com/watch?v=tsharTRrGTE&pp=ygUuQ0JTRSBDbGFzcyAxMCBIaXN0b3J5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_d2d30e6e,The Rise of Nationalism in Europe | 🚀10 Minutes Rapid Revision 🚀| Class 10th History,CBSE,History,Class 10,Advanced,video,27,https://www.youtube.com/watch?v=X7tRkH3UvWA&pp=ygUuQ0JTRSBDbGFzcyAxMCBIaXN0b3J5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_67ca2d02,Rise Of Nationalism In Europe notes for CBSE Class 10 ...,CBSE,History,Class 10,Beginner,text,13,https://images.topperlearning.com/topper/revisionnotes/2611_Topper_21_101_2_21_7342_The_Rise_of_Nationalism_in_Europe_up201905211155_1558419959_6763.pdf?v=0.0.1
res_ee17add2,Revision Notes for CBSE Class 10 History Chapter 2 ...,CBSE,History,Class 10,Medium,text,25,https://images.news18.com/ibnkhabar/uploads/2023/06/aiims-raipur-recruitment-2023.pdf
res_deeeba44,Resources and Development class 10 Full Chapter (Animation) | Class 10 NCERT geography chapter 1,CBSE,Geography,Class 10,Beginner,video,19,https://www.youtube.com/watch?v=GYhIPybFoU8&pp=ygUwQ0JTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_57419b11,Agriculture class 10 full chapter (Animation) | class 10 geography chapter 4 | CBSE | NCERT,CBSE,Geography,Class 10,Advanced,video,38,https://www.youtube.com/watch?v=VgJ-zRAdvaE&pp=ygUwQ0JTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_8de04fef,Resources and Development class 10 Part 1 (Animation) | Class 10 geography chapter 1 | CBSE,CBSE,Geography,Class 10,Advanced,video,31,https://www.youtube.com/watch?v=czJ1qAusGa8&pp=ygUwQ0JTRSBDbGFzcyAxMCBHZW9ncmFwaHkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_f4ef8fbf,CBSE Class 10 Social Science Revision Notes Geography ...,CBSE,Geography,Class 10,Beginner,text,30,https://www.holycrossambikapur.com/e-classes/docs/10_social_science_geography_revision_notes_ch1.pdf
res_2f4b14c6,CBSE Class 10 Social Science Geography Notes Chapter 2,CBSE,Geography,Class 10,Beginner,text,15,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/df934360-5541-4966-8d35-03222497d677.pdf
res_4328a8c4,Power Sharing Class 10 Full Chapter  | Class 10 Civics Chapter 1 | CBSE | NCERT,CBSE,Civics,Class 10,Medium,video,35,https://www.youtube.com/watch?v=UWYT7KitauA&pp=ygUtQ0JTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_45f8e04f,Power Sharing | 10 Minutes Rapid Revision | Class 10 SST | 2024-25,CBSE,Civics,Class 10,Advanced,video,19,https://www.youtube.com/watch?v=Z-DlBZ58JRo&pp=ygUtQ0JTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e7965d85,Power Sharing Class 10 Full Chapter (animation) | Class 10 Civics Chapter 1 | CBSE | NCERT,CBSE,Civics,Class 10,Advanced,video,21,https://www.youtube.com/watch?v=jlnlP_2dW5M&pp=ygUtQ0JTRSBDbGFzcyAxMCBDaXZpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_279f0249,CBSE Class 10 Social Science Revision Notes Political ...,CBSE,Civics,Class 10,Medium,text,28,https://www.holycrossambikapur.com/e-classes/docs/10_social_science_pol_revision_notes_ch1.pdf
res_f7aed930,Federalism notes for CBSE class 10 Civics,CBSE,Civics,Class 10,Beginner,text,26,https://images.topperlearning.com/topper/revisionnotes/2710_Topper_21_101_2_22_7351_Federalism_up201808171526_1534499801_5846.pdf?v=0.0.1
res_adabfccc,💰 Money and Credit Full Chapter Explained | Class 10 Economics | Taught In English | CBSE 2026,CBSE,Economics,Class 10,Beginner,video,26,https://www.youtube.com/watch?v=rx2RycK4Rs0&pp=ygUwQ0JTRSBDbGFzcyAxMCBFY29ub21pY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_44c62bd8,Development | 10 Minutes Rapid Revision | Class 10 SST,CBSE,Economics,Class 10,Advanced,video,35,https://www.youtube.com/watch?v=kNh_4EtB31A&pp=ygUwQ0JTRSBDbGFzcyAxMCBFY29ub21pY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_9b80b35c,CBSE Class 10 Social Science Revision Notes Economics ...,CBSE,Economics,Class 10,Beginner,text,18,https://www.holycrossambikapur.com/e-classes/docs/10_social_science_economics_revision_notes_ch1.pdf
res_767bba67,Economics-Revision-Notes-The-Story-of-Development. ...,CBSE,Economics,Class 10,Medium,text,11,https://www.free-education.in/wp-content/uploads/2020/06/Economics-Revision-Notes-The-Story-of-Development.pdf
res_08acaaf8,"Class 10 Sanskrit One Shot Animated | All Chapters Explained in Hindi""// animation / ncert",CBSE,Sanskrit,Class 10,Advanced,video,44,https://www.youtube.com/watch?v=u4_AkPRgPYA&pp=ygUvQ0JTRSBDbGFzcyAxMCBTYW5za3JpdCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_6738a9a2,Sanskrit Class 10 Chapter 1 | Animated | Shuchiparyavaranam - Class 10 Sanskrit Capter 1 animation,CBSE,Sanskrit,Class 10,Medium,video,15,https://www.youtube.com/watch?v=d_WIjr3pME8&pp=ygUvQ0JTRSBDbGFzcyAxMCBTYW5za3JpdCBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_084e31a2,Shemushi Sansktit Class 10_(120PP).pdf,CBSE,Sanskrit,Class 10,Medium,text,26,https://bseh.org.in/uploads/ebooks/20_Class_10th_Shemushi_Sansktit_120pp.pdf
res_587dd960,Cbse Class 10 Sanskrit Guide,CBSE,Sanskrit,Class 10,Medium,text,25,https://quiz.wcd.kerala.gov.in/gPPTf/I9245X6/xvisitm/I9546X2477/cbse__class__10__sanskrit__guide.pdf
res_03c2ddf6,Computer and Internet Basics - CBSE Class 10 Computer Science Explanation in Hindi,CBSE,Computer Science,Class 10,Beginner,video,29,https://www.youtube.com/watch?v=gq5SA7rOyX4&pp=ygU3Q0JTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_ab17b043,Class 10 - Complete Computer Application in One Video 🔥 | CBSE Board Exam 2026 | Prateik Sir,CBSE,Computer Science,Class 10,Medium,video,31,https://www.youtube.com/watch?v=Xoya6MbWldA&pp=ygU3Q0JTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_b144ea60,CBSE Class 10 Computer Applications Full Syllabus in 1 Video 🔥 Boards Ka Brahmastra 💯 Barkha Mam ,CBSE,Computer Science,Class 10,Medium,video,34,https://www.youtube.com/watch?v=uuVQwaxOlCY&pp=ygU3Q0JTRSBDbGFzcyAxMCBDb21wdXRlciBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_fdbf587b,COMPUTER APPLICATIONS (Code 165),CBSE,Computer Science,Class 10,Beginner,text,19,https://ssimphal.nic.in/pdf/10%20notes.pdf
res_2e17528f,InformatIon and Computer teChnology,CBSE,Computer Science,Class 10,Beginner,text,18,https://cbseacademic.nic.in/web_material/doc/2014/12_ICT-X.pdf
res_f8ff0da9,Score 95+ in Information Technology with JUST 1 PDF 😱🔥 | Class 10 CBSE Boards 2026 💯,CBSE,Information Technology,Class 10,Medium,video,41,https://www.youtube.com/watch?v=SpaiHL5Ezms&pp=ygU9Q0JTRSBDbGFzcyAxMCBJbmZvcm1hdGlvbiBUZWNobm9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_1748e63d,IT (402) class10 Full Syllabus One Shot🔥 || Expected Questions || Class10th Information Technology,CBSE,Information Technology,Class 10,Beginner,video,26,https://www.youtube.com/watch?v=oIRXd0qZwvU&pp=ygU9Q0JTRSBDbGFzcyAxMCBJbmZvcm1hdGlvbiBUZWNobm9sb2d5IGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbtIHCQm-CgGHKiGM7w%3D%3D
res_ea3b5629,InformatIon and Computer teChnology,CBSE,Information Technology,Class 10,Beginner,text,29,https://cbseacademic.nic.in/web_material/doc/2014/12_ICT-X.pdf
res_ea27e42c,Information-Technology-CBSE-Code-402-class-X-flipbook. ...,CBSE,Information Technology,Class 10,Medium,text,25,https://playground.edusoft.co.in/wp-content/uploads/2021/12/Information-Technology-CBSE-Code-402-class-X-flipbook.pdf
res_a446727c,class 10 Our Environment Full chapter in Animation  | CBSE Class 10 Biology ch 13 | NCERT Science,CBSE,Environmental Science,Class 10,Advanced,video,43,https://www.youtube.com/watch?v=ovRADKfYgkE&pp=ygU8Q0JTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_1062f204,Class 10 Biology Chapter 15 | Our Environment - Introduction,CBSE,Environmental Science,Class 10,Advanced,video,40,https://www.youtube.com/watch?v=g31jX24d2PY&pp=ygU8Q0JTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_a05ff0de,Our Environment in Full chapter (Animation) | CBSE Class 10 Biology ch13 | ecosystem | NCERT Science,CBSE,Environmental Science,Class 10,Advanced,video,33,https://www.youtube.com/watch?v=sbVFcjq0Q_Q&pp=ygU8Q0JTRSBDbGFzcyAxMCBFbnZpcm9ubWVudGFsIFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_4312ddce,Our Environment notes for CBSE Class 10 Biology,CBSE,Environmental Science,Class 10,Beginner,text,21,https://montfortschoolamb.org/elearn/Class10/Science/Class10chp15ourenvironment.pdf
res_8bc12fe7,Our Environment Class 10 Notes,CBSE,Environmental Science,Class 10,Beginner,text,11,https://cdn1.byjus.com/wp-content/uploads/2022/06/Our-Environment-Class-10-Notes.pdf
res_754620eb,Life processes Full chapter | class 10 Animated video | 10th BIOLOGY | ncert #science | Chapter 7,CBSE,General Knowledge,Class 10,Medium,video,45,https://www.youtube.com/watch?v=JzihOwFW3gI&pp=ygU4Q0JTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_f3d81d77,Light - Reflection & Refraction FULL CHAPTER in Animation |  NCERT Science | CBSE Class 10 Chapter 1,CBSE,General Knowledge,Class 10,Beginner,video,33,https://www.youtube.com/watch?v=--tPQ4iui1c&pp=ygU4Q0JTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb27SBwkJvgoBhyohjO8%3D
res_2edb0c3c,Civics- Gender Religion and Caste | Full Chapter Explanation  | Social School | CBSE 2024,CBSE,General Knowledge,Class 10,Advanced,video,30,https://www.youtube.com/watch?v=Jy2rireNJBs&pp=ygU4Q0JTRSBDbGFzcyAxMCBHZW5lcmFsIEtub3dsZWRnZSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_8c1339bd,GENERAL KNOWLEDGE,CBSE,General Knowledge,Class 10,Beginner,text,13,http://www.gptcvillupuram.in/placement/gk-book.pdf
res_1b95e571,Question Bank Class 10 English,CBSE,General Knowledge,Class 10,Medium,text,20,https://cbseacademic.nic.in/web_material/QuestionBank/ClassX/EnglishX.pdf
res_1f1186a4,MATHEMATICS,ICSE,Mathematics,Class 6,Medium,text,20,https://kumarsir34.files.wordpress.com/2017/04/class-vi-maths-question-bank-for-2017-18.pdf
res_99e6e939,New Maths Time 6,ICSE,Mathematics,Class 6,Medium,text,20,https://orientblackswan.com/DigitalSpecimen/content/nmt/DigitalSpecimen/New%20Maths%20Time_Class%206_OBS.pdf
res_89028a5d,Habitat and Adaptation ICSE Class 6 Biology| Exam Revision,ICSE,Science,Class 6,Medium,video,42,https://www.youtube.com/watch?v=qPIZuDGAyvg&pp=ygUtSUNTRSBDbGFzcyA2IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c9259789,Magnetism | Class 6 ICSE | Physics | Chapter 7 | English | Full Explanation | @jatinacademy,ICSE,Science,Class 6,Medium,video,22,https://www.youtube.com/watch?v=VjiEv0cHWtU&pp=ygUtSUNTRSBDbGFzcyA2IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_fefe9da1,Air and Atmosphere ICSE Class 6 Chemistry | Exam Revision,ICSE,Science,Class 6,Beginner,video,40,https://www.youtube.com/watch?v=m0s5j5p6nts&pp=ygUtSUNTRSBDbGFzcyA2IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_22bc4f4b,Class6 Chapter3 Matter,ICSE,Science,Class 6,Beginner,text,21,https://www.holycrossschoolagartala.in/notes/50adf1eee79a81437e1d95d445eb382d.pdf
res_705bcf7b,Inspired Chemistry 6.pdf,ICSE,Science,Class 6,Medium,text,20,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%206.pdf
res_1b52167e,Habits || poem || full chapter explanation || question answers || class 6 || icse ||,ICSE,English,Class 6,Advanced,video,33,https://www.youtube.com/watch?v=6zf2Z7GHfhg&pp=ygUtSUNTRSBDbGFzcyA2IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_ba4b40fd,Class 6 ICSE English | Gems' Reader All Chapters (2025-26) | Animation & Explanation,ICSE,English,Class 6,Advanced,video,43,https://www.youtube.com/shorts/QfwlvA2DTsw
res_e4d85389,A New Name | Class 6 ICSE English Literature | Chapter Explanation & Summary,ICSE,English,Class 6,Beginner,video,32,https://www.youtube.com/watch?v=SxMj1g7VUjI&pp=ygUtSUNTRSBDbGFzcyA2IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_977a6983,Class-6.pdf - Sultan Chand,ICSE,English,Class 6,Medium,text,14,https://sultan-chand.com/1ws/icseeegc6/Class-6.pdf
res_9b668d36,ICSE BOARD Subject: English Language Class: VI Marks,ICSE,English,Class 6,Beginner,text,18,https://www.vedantu.com/content-files-downloadable/icse/icse-sample-question-papers-for-class-6-english-paper-2.pdf
res_a711d456,Kaki - काकी | Kriti Educational Videos | Class 6 Moral Story in Hindi,ICSE,Hindi,Class 6,Medium,video,20,https://www.youtube.com/watch?v=tiknD6GNAMs&pp=ygUrSUNTRSBDbGFzcyA2IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_a78718e5,Matribhoomi / Matribhumi | Malhar | Class 6 l NCERT | Chapter Explanation | मातृभूमि | Chapter 1,ICSE,Hindi,Class 6,Beginner,video,17,https://www.youtube.com/watch?v=ozVIoKceRbs&pp=ygUrSUNTRSBDbGFzcyA2IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_08380108,Kaki || class 6 || full chapter explanation || icse || new fornat ||,ICSE,Hindi,Class 6,Beginner,video,15,https://www.youtube.com/watch?v=Q2c4GK4b-vA&pp=ygUrSUNTRSBDbGFzcyA2IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_bf4728df,ICSE Class 6 Syllabus,ICSE,Hindi,Class 6,Beginner,text,24,https://cdn1.byjus.com/wp-content/uploads/2019/05/ICSE-board-class-6-Syllabus.pdf
res_ac3b91a5,Goyal Brothers Prakashan Hindi Class 6 Solutions,ICSE,Hindi,Class 6,Beginner,text,28,https://ocni.unap.edu.pe/browse/A121DE/998794/goyal_brothers_prakashan_hindi_class_6_solutions.pdf
res_c60301bd,The Mesopotamian civilization Class 6 ICSE History | Selina,ICSE,Social Science,Class 6,Beginner,video,43,https://www.youtube.com/watch?v=7glMyuMY84w&pp=ygU0SUNTRSBDbGFzcyA2IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_454b10ac,The Chinese Civilization Class 6 ICSE History | Selina Chapter 4 SST Social Science,ICSE,Social Science,Class 6,Beginner,video,42,https://www.youtube.com/watch?v=Icq_ZswSiTw&pp=ygU0SUNTRSBDbGFzcyA2IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_7c865516,The Rise of Magadha in India Class 6 ICSE History | Selina Chapter 8 Social Science SST,ICSE,Social Science,Class 6,Beginner,video,36,https://www.youtube.com/watch?v=p4XCgdYtUv8&pp=ygU0SUNTRSBDbGFzcyA2IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_4d9a8882,Class 6. SOCIAL SCIENCE ( Civics) Lesson 1. DIVERSITY. ...,ICSE,Social Science,Class 6,Beginner,text,25,https://stmarysajmer.org/data/notes/Module%204/Class%206/Class%206th%20-%20Soc.Sc.%20-%20Civics%20-%20Lesson%20-1.pdf
res_6c676bd4,6 history civics,ICSE,Social Science,Class 6,Medium,text,23,https://svpv.in/wp/pdf/primary/books/std6-bb-history.pdf
res_df5d25d3,Magnetism ICSE Class 6 Physics | Exam Revision,ICSE,Physics,Class 6,Beginner,video,22,https://www.youtube.com/watch?v=dftkkp8wESc&pp=ygUtSUNTRSBDbGFzcyA2IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_5ca34372,"Physical Quantities & Measurement Class 6 ICSE Physics | Selina Chapter 2 | Measure Length, Mass  #1",ICSE,Physics,Class 6,Beginner,video,41,https://www.youtube.com/watch?v=5lZ_r4C4Pho&pp=ygUtSUNTRSBDbGFzcyA2IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e67fb2c5,Physical Quantities and measurement class 6 icse chapter 2 Physics @jatinacademy,ICSE,Physics,Class 6,Medium,video,31,https://www.youtube.com/watch?v=706bhdZVzTA&pp=ygUtSUNTRSBDbGFzcyA2IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_70be6c7c,Inspired Physics 6.pdf,ICSE,Physics,Class 6,Beginner,text,12,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Physics%206.pdf
res_b86e3826,6 PHYSICS CHAPTER – 5 LIGHT EXERCISE SOLUTIONS,ICSE,Physics,Class 6,Beginner,text,23,https://www.cjcsbaraut.com/Downloads/680.pdf
res_5b3640ad,Introduction To Chemistry Class 6 | Chapter 1 | ICSE Chemistry Class 6,ICSE,Chemistry,Class 6,Beginner,video,19,https://www.youtube.com/watch?v=v-Ym4_OqtFk&pp=ygUvSUNTRSBDbGFzcyA2IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_6cd922ca,"Elements, Compounds & Mixtures - Substances, Elements, Compounds Class 6 ICSE Chemistry | Selina",ICSE,Chemistry,Class 6,Advanced,video,30,https://www.youtube.com/watch?v=jHHy4AXWunA&pp=ygUvSUNTRSBDbGFzcyA2IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_9d91de53,Introduction to Chemistry - Importance of Chemistry Class 6 ICSE Chemistry | Selina,ICSE,Chemistry,Class 6,Advanced,video,22,https://www.youtube.com/watch?v=w_jhb7XOZkk&pp=ygUvSUNTRSBDbGFzcyA2IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_b5e3ec4d,Inspired Chemistry 6.pdf,ICSE,Chemistry,Class 6,Beginner,text,13,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Chemistry%206.pdf
res_a4d75122,"Class 6 Chemistry lesson 2 Element , compounds and ...",ICSE,Chemistry,Class 6,Medium,text,14,https://cjcsbaraut.com/Downloads/231.pdf
res_623da1d3,Disease & Hygiene | Causes and Symptoms | ICSE Class 6 Biology | Session 1 - Swiflearn,ICSE,Biology,Class 6,Medium,video,24,https://www.youtube.com/watch?v=Lg6TXLwsZLc&pp=ygUtSUNTRSBDbGFzcyA2IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c7891057,Habitat and Adaptation ICSE Class 6 Biology| Exam Revision,ICSE,Biology,Class 6,Beginner,video,40,https://www.youtube.com/watch?v=qPIZuDGAyvg&pp=ygUtSUNTRSBDbGFzcyA2IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_96cb8017,"Digestive System Class 6 ICSE Biology Chapter 4 | Selina | Small Intestine,Aching Tooth #2",ICSE,Biology,Class 6,Advanced,video,32,https://www.youtube.com/watch?v=D1-lahANiog&pp=ygUtSUNTRSBDbGFzcyA2IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_7c25d4ea,Inspired Biology 6.pdf,ICSE,Biology,Class 6,Beginner,text,17,https://orientblackswan.com/DigitalSpecimen/content/is/DigitalSpecimen/Inspired%20Biology%206.pdf
res_4e03ef36,Tissues,ICSE,Biology,Class 6,Beginner,text,13,https://images.topperlearning.com/topper/revisionnotes/58_Topper_21_101_1_1_7_Tissues_up201506181308_1434613126_797.pdf?v=0.0.1
res_59ee93d2,"Indus Valley Civilization Class 6 ICSE History | Selina Chapter 3 | Society, Architecture, Decline",ICSE,History,Class 6,Medium,video,39,https://www.youtube.com/watch?v=zJKYI3Kibe0&pp=ygUtSUNTRSBDbGFzcyA2IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_af6a5ccb,The Mauryan Empire | History Class 6 | ICSE Board,ICSE,History,Class 6,Medium,video,30,https://www.youtube.com/watch?v=RIzvpbiPGWY&pp=ygUtSUNTRSBDbGFzcyA2IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u0gcJCb4KAYcqIYzv
res_8ced48d3,"The Mauryan Empire Class 6 ICSE History | Selina Chapter 9 | Chandragupta Maurya, Ashoka the great",ICSE,History,Class 6,Advanced,video,15,https://www.youtube.com/watch?v=kT3dti26Pw0&pp=ygUtSUNTRSBDbGFzcyA2IEhpc3RvcnkgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e83458c5,Std-6-History-Civics-QB-1.pdf,ICSE,History,Class 6,Medium,text,28,https://www.newstewartschoolctc.in/wp-content/uploads/Std-6-History-Civics-QB-1.pdf
res_8f2f7646,Inspired History_Resized_205 x 275,ICSE,History,Class 6,Beginner,text,20,https://orientblackswan.com/DigitalSpecimen/content/ih/DigitalSpecimen/Inspired%20History_Class%206_OBS.pdf
res_f03e636a,"Major Landforms of the Earth Class 6 ICSE Geo | Selina Chapter 3 | Mountains, Plateau",ICSE,Geography,Class 6,Beginner,video,23,https://www.youtube.com/watch?v=ZkvWeObrQjc&pp=ygUvSUNTRSBDbGFzcyA2IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_d2e618b3,Globe: Latitudes and Longitudes - Full Chapter Class 6 Geography | NCERT Geography Class 6 Chapter 2,ICSE,Geography,Class 6,Medium,video,25,https://www.youtube.com/watch?v=hntFjVk3UuI&pp=ygUvSUNTRSBDbGFzcyA2IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_29bdcca4,"Major Landforms of the Earth Class 6 ICSE Geography | Selina Chapter 3 Major landforms, Continents 1",ICSE,Geography,Class 6,Advanced,video,15,https://www.youtube.com/watch?v=WwkCjtO2gEc&pp=ygUvSUNTRSBDbGFzcyA2IEdlb2dyYXBoeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_c85765a4,VI SUBJECT-GEOGRAPHY TERM-1 CHAPTER -1 (Map ...,ICSE,Geography,Class 6,Medium,text,23,https://www.newstewartschoolctc.in/wp-content/uploads/Std-6-Geography-QB.pdf
res_90ef7a4d,ICSE CLASS,ICSE,Geography,Class 6,Beginner,text,30,https://content.kopykitab.com/ebooks/2021/02/58511/sample/sample_58511.pdf
res_191f8507,Rural Local Self-Government Class 6 ICSE Civics | Selina Chapter 1 | Panchayati Raj,ICSE,Civics,Class 6,Beginner,video,40,https://www.youtube.com/watch?v=2tTgejRBRCc&pp=ygUsSUNTRSBDbGFzcyA2IENpdmljcyBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
